Flight_ID,Delay_Code,DelayCode_ID,DATOP_UTC,FLIGHT_NO,STD_UTC,ATD_UTC,STA_UTC,ATA_UTC,Delay_Minutes,Controllable
92616,PSP,291,8/2/2018,UO1040,2018-02-08T03:15:00,2018-02-08T03:21:00,2018-02-08T05:55:00,2018-02-08T05:52:00,6,1
91779,TTS,324,8/2/2018,UO461,2018-02-08T23:45:00,2018-02-08T23:55:00,2018-02-09T01:25:00,2018-02-09T01:21:00,6,1
93216,PBK,274,8/2/2018,UO2177,2018-02-08T06:55:00,2018-02-08T07:04:00,2018-02-08T10:30:00,2018-02-08T10:45:00,7,1
93244,RAG,296,8/2/2018,UO2178,2018-02-08T11:15:00,2018-02-08T11:25:00,2018-02-08T15:45:00,2018-02-08T15:56:00,7,1
92314,FRO,245,8/2/2018,UO956,2018-02-08T14:55:00,2018-02-08T15:19:00,2018-02-08T20:05:00,2018-02-08T20:32:00,7,1
92788,EDB,260,8/2/2018,UO1181,2018-02-08T01:20:00,2018-02-08T01:45:00,2018-02-08T05:20:00,2018-02-08T05:42:00,8,1
92632,PHC,278,8/2/2018,UO1043,2018-02-08T23:55:00,2018-02-09T00:37:00,2018-02-09T03:00:00,2018-02-09T03:33:00,8,1
92271,ROV,307,8/2/2018,UO955,2018-02-08T10:15:00,2018-02-08T10:25:00,2018-02-08T14:10:00,2018-02-08T14:11:00,8,1
92314,FAF,225,8/2/2018,UO956,2018-02-08T14:55:00,2018-02-08T15:19:00,2018-02-08T20:05:00,2018-02-08T20:32:00,8,1
92044,RAO,298,8/2/2018,UO892,2018-02-08T11:25:00,2018-02-08T12:06:00,2018-02-08T13:20:00,2018-02-08T13:58:00,10,1
92016,ROV,307,8/2/2018,UO891,2018-02-08T08:35:00,2018-02-08T09:21:00,2018-02-08T10:35:00,2018-02-08T11:24:00,10,1
92944,FAC,226,8/2/2018,UO1585,2018-02-08T13:00:00,2018-02-08T13:41:00,2018-02-08T15:45:00,2018-02-08T16:12:00,12,1
91823,PHM,282,8/2/2018,UO515,2018-02-08T04:05:00,2018-02-08T04:19:00,2018-02-08T05:40:00,2018-02-08T05:52:00,13,1
91851,RAG,296,8/2/2018,UO516,2018-02-08T06:15:00,2018-02-08T06:28:00,2018-02-08T07:50:00,2018-02-08T08:08:00,13,1
92091,RAG,296,8/2/2018,UO900,2018-02-08T10:10:00,2018-02-08T10:42:00,2018-02-08T12:50:00,2018-02-08T13:07:00,13,1
92648,ROV,307,8/2/2018,UO1086,2018-02-08T08:45:00,2018-02-08T09:10:00,2018-02-08T12:20:00,2018-02-08T12:20:00,13,1
93056,RAG,296,8/2/2018,UO1704,2018-02-08T06:55:00,2018-02-08T07:12:00,2018-02-08T11:10:00,2018-02-08T11:14:00,16,1
92768,RAG,296,8/2/2018,UO1150,2018-02-08T11:15:00,2018-02-08T11:51:00,2018-02-08T16:40:00,2018-02-08T16:57:00,17,1
92071,PHM,282,8/2/2018,UO899,2018-02-08T07:10:00,2018-02-08T07:48:00,2018-02-08T09:35:00,2018-02-08T09:48:00,23,1
93132,PDO,275,8/2/2018,UO1979,2018-02-08T04:50:00,2018-02-08T05:14:00,2018-02-08T09:05:00,2018-02-08T09:10:00,24,1
92833,GSE,184,9/2/2018,UO1203,2018-02-09T02:50:00,2018-02-09T03:38:00,2018-02-09T07:10:00,2018-02-09T07:24:00,35,1
92916,SGK,309,9/2/2018,UO1346,2018-02-09T04:25:00,2018-02-09T04:26:00,2018-02-09T07:55:00,2018-02-09T08:58:00,1,1
92640,FAS,228,9/2/2018,UO1046,2018-02-09T04:10:00,2018-02-09T04:34:00,2018-02-09T06:40:00,2018-02-09T07:03:00,2,1
92496,PHC,278,9/2/2018,UO1006,2018-02-09T01:15:00,2018-02-09T01:39:00,2018-02-09T04:40:00,2018-02-09T04:41:00,3,1
92640,PHD,294,9/2/2018,UO1046,2018-02-09T04:10:00,2018-02-09T04:34:00,2018-02-09T06:40:00,2018-02-09T07:03:00,3,1
93112,RAO,298,9/2/2018,UO1918,2018-02-09T05:25:00,2018-02-09T06:10:00,2018-02-09T09:55:00,2018-02-09T11:04:00,3,1
92640,FAO,229,9/2/2018,UO1046,2018-02-09T04:10:00,2018-02-09T04:34:00,2018-02-09T06:40:00,2018-02-09T07:03:00,3,1
93344,FRR,249,9/2/2018,UO3345,2018-02-09T00:15:00,2018-02-09T00:18:00,2018-02-09T03:50:00,2018-02-09T03:44:00,3,1
92864,RAG,296,9/2/2018,UO1204,2018-02-09T07:55:00,2018-02-09T08:20:00,2018-02-09T14:00:00,2018-02-09T14:02:00,4,1
93464,RAG,296,9/2/2018,UO4232,2018-02-09T10:20:00,2018-02-09T10:24:00,2018-02-09T14:50:00,2018-02-09T15:02:00,4,1
92796,PHC,278,9/2/2018,UO1181,2018-02-09T01:20:00,2018-02-09T01:43:00,2018-02-09T05:20:00,2018-02-09T05:53:00,5,1
91819,PEC,286,9/2/2018,UO515,2018-02-09T02:50:00,2018-02-09T03:02:00,2018-02-09T04:30:00,2018-02-09T04:30:00,5,1
92239,RAG,296,9/2/2018,UO952,2018-02-09T03:35:00,2018-02-09T04:10:00,2018-02-09T06:55:00,2018-02-09T08:23:00,5,1
93284,GFS,175,9/2/2018,UO2184,2018-02-09T04:40:00,2018-02-09T04:50:00,2018-02-09T07:55:00,2018-02-09T08:16:00,5,1
92396,FAC,226,9/2/2018,UO959,2018-02-09T07:50:00,2018-02-09T08:02:00,2018-02-09T12:05:00,2018-02-09T11:40:00,5,1
91819,PHM,282,9/2/2018,UO515,2018-02-09T02:50:00,2018-02-09T03:02:00,2018-02-09T04:30:00,2018-02-09T04:30:00,7,1
93060,RAG,296,9/2/2018,UO1704,2018-02-09T06:55:00,2018-02-09T07:02:00,2018-02-09T11:10:00,2018-02-09T11:08:00,7,1
92816,RAG,296,9/2/2018,UO1182,2018-02-09T06:05:00,2018-02-09T07:00:00,2018-02-09T11:30:00,2018-02-09T12:15:00,7,1
93000,GFS,175,9/2/2018,UO1664,2018-02-09T09:15:00,2018-02-09T09:30:00,2018-02-09T14:00:00,2018-02-09T13:52:00,7,1
93000,RAT,299,9/2/2018,UO1664,2018-02-09T09:15:00,2018-02-09T09:30:00,2018-02-09T14:00:00,2018-02-09T13:52:00,8,1
91919,GDL,172,9/2/2018,UO560,2018-02-09T00:40:00,2018-02-09T01:07:00,2018-02-09T02:45:00,2018-02-09T03:42:00,9,1
93032,PEC,286,9/2/2018,UO1703,2018-02-09T03:00:00,2018-02-09T03:18:00,2018-02-09T06:10:00,2018-02-09T06:20:00,10,1
92833,PEC,286,9/2/2018,UO1203,2018-02-09T02:50:00,2018-02-09T03:38:00,2018-02-09T07:10:00,2018-02-09T07:24:00,13,1
92816,FTM,254,9/2/2018,UO1182,2018-02-09T06:05:00,2018-02-09T07:00:00,2018-02-09T11:30:00,2018-02-09T12:15:00,13,1
93169,FTM,254,9/2/2018,UO1980,2018-02-09T10:00:00,2018-02-09T10:20:00,2018-02-09T15:25:00,2018-02-09T15:30:00,17,1
92984,TDA,313,9/2/2018,UO1663,2018-02-09T05:00:00,2018-02-09T05:30:00,2018-02-09T08:30:00,2018-02-09T08:48:00,19,1
91856,PDD,277,10/2/2018,UO516,2018-02-10T06:15:00,2018-02-10T07:31:00,2018-02-10T07:50:00,2018-02-10T09:20:00,43,1
91771,PHM,282,10/2/2018,UO461,2018-02-10T23:00:00,2018-02-10T23:01:00,2018-02-11T00:40:00,2018-02-11T00:34:00,1,1
91959,PHM,282,10/2/2018,UO885,2018-02-10T01:00:00,2018-02-10T01:31:00,2018-02-10T03:00:00,2018-02-10T03:48:00,2,1
92283,PHM,282,10/2/2018,UO955,2018-02-10T10:15:00,2018-02-10T10:24:00,2018-02-10T14:10:00,2018-02-10T14:51:00,2,1
91987,RAG,296,10/2/2018,UO886,2018-02-10T04:05:00,2018-02-10T04:35:00,2018-02-10T06:00:00,2018-02-10T06:42:00,2,1
91856,PHC,278,10/2/2018,UO516,2018-02-10T06:15:00,2018-02-10T07:31:00,2018-02-10T07:50:00,2018-02-10T09:20:00,3,1
93064,RAG,296,10/2/2018,UO1704,2018-02-10T06:55:00,2018-02-10T07:37:00,2018-02-10T10:40:00,2018-02-10T11:38:00,4,1
92307,FAF,225,10/2/2018,UO956,2018-02-10T14:55:00,2018-02-10T15:44:00,2018-02-10T20:05:00,2018-02-10T21:08:00,4,1
91828,PHM,282,10/2/2018,UO515,2018-02-10T04:05:00,2018-02-10T04:18:00,2018-02-10T05:40:00,2018-02-10T06:10:00,5,1
92178,PHM,282,10/2/2018,UO947,2018-02-10T15:45:00,2018-02-10T15:50:00,2018-02-10T19:10:00,2018-02-10T19:04:00,5,1
93364,PHM,282,10/2/2018,UO3385,2018-02-10T01:55:00,2018-02-10T22:30:00,2018-02-10T03:45:00,2018-02-11T00:13:00,5,1
92809,RAO,298,10/2/2018,UO1182,2018-02-10T06:05:00,2018-02-10T07:09:00,2018-02-10T11:30:00,2018-02-10T12:51:00,5,1
92937,TTL,319,10/2/2018,UO1585,2018-02-10T13:00:00,2018-02-10T13:36:00,2018-02-10T15:45:00,2018-02-10T16:03:00,5,1
91899,GCL,170,10/2/2018,UO559,2018-02-10T12:30:00,2018-02-10T13:02:00,2018-02-10T14:45:00,2018-02-10T15:08:00,5,1
92283,FLW,236,10/2/2018,UO955,2018-02-10T10:15:00,2018-02-10T10:24:00,2018-02-10T14:10:00,2018-02-10T14:51:00,5,1
92937,PHC,278,10/2/2018,UO1585,2018-02-10T13:00:00,2018-02-10T13:36:00,2018-02-10T15:45:00,2018-02-10T16:03:00,6,1
93280,GFS,175,10/2/2018,UO2184,2018-02-10T03:40:00,2018-02-10T03:53:00,2018-02-10T06:55:00,2018-02-10T07:25:00,6,1
93184,FTI,253,10/2/2018,UO1980,2018-02-10T10:00:00,2018-02-10T10:30:00,2018-02-10T15:25:00,2018-02-10T16:15:00,6,1
91747,PHB,280,10/2/2018,UO389,2018-02-10T07:00:00,2018-02-10T07:07:00,2018-02-10T10:40:00,2018-02-10T10:21:00,7,1
93184,FRO,245,10/2/2018,UO1980,2018-02-10T10:00:00,2018-02-10T10:30:00,2018-02-10T15:25:00,2018-02-10T16:15:00,10,1
92580,RAO,298,10/2/2018,UO1020,2018-02-10T05:35:00,2018-02-10T05:49:00,2018-02-10T09:50:00,2018-02-10T10:37:00,11,1
91959,PSO,290,10/2/2018,UO885,2018-02-10T01:00:00,2018-02-10T01:31:00,2018-02-10T03:00:00,2018-02-10T03:48:00,13,1
91856,RAG,296,10/2/2018,UO516,2018-02-10T06:15:00,2018-02-10T07:31:00,2018-02-10T07:50:00,2018-02-10T09:20:00,13,1
92868,RAG,296,10/2/2018,UO1204,2018-02-10T07:55:00,2018-02-10T08:27:00,2018-02-10T14:00:00,2018-02-10T14:32:00,13,1
91955,TDA,313,10/2/2018,UO885,2018-02-10T23:15:00,2018-02-10T23:43:00,2018-02-11T01:15:00,2018-02-11T01:24:00,14,1
92809,RAG,296,10/2/2018,UO1182,2018-02-10T06:05:00,2018-02-10T07:09:00,2018-02-10T11:30:00,2018-02-10T12:51:00,17,1
91856,RAO,298,10/2/2018,UO516,2018-02-10T06:15:00,2018-02-10T07:31:00,2018-02-10T07:50:00,2018-02-10T09:20:00,17,1
93428,GSE,184,10/2/2018,UO3982,2018-02-10T02:30:00,2018-02-10T03:22:00,2018-02-10T05:00:00,2018-02-10T05:39:00,18,1
93064,RAO,298,10/2/2018,UO1704,2018-02-10T06:55:00,2018-02-10T07:37:00,2018-02-10T10:40:00,2018-02-10T11:38:00,19,1
92937,DFK,256,10/2/2018,UO1585,2018-02-10T13:00:00,2018-02-10T13:36:00,2018-02-10T15:45:00,2018-02-10T16:03:00,23,1
92468,PHM,282,11/2/2018,UO972,2018-02-11T09:25:00,2018-02-11T10:06:00,2018-02-11T13:40:00,2018-02-11T14:31:00,27,1
92996,GFS,175,11/2/2018,UO1664,2018-02-11T10:20:00,2018-02-11T10:21:00,2018-02-11T15:00:00,2018-02-11T14:47:00,1,1
92604,TTL,319,11/2/2018,UO1039,2018-02-11T23:40:00,2018-02-11T23:50:00,2018-02-12T02:20:00,2018-02-12T02:18:00,3,1
92318,FAO,229,11/2/2018,UO956,2018-02-11T14:55:00,2018-02-11T15:00:00,2018-02-11T20:05:00,2018-02-11T20:45:00,3,1
92449,PBK,274,11/2/2018,UO971,2018-02-11T05:05:00,2018-02-11T05:18:00,2018-02-11T08:20:00,2018-02-11T08:22:00,4,1
92572,RAO,298,11/2/2018,UO1020,2018-02-11T05:35:00,2018-02-11T05:52:00,2018-02-11T09:50:00,2018-02-11T10:57:00,4,1
93085,FRO,245,11/2/2018,UO1917,2018-02-11T01:10:00,2018-02-11T01:16:00,2018-02-11T04:40:00,2018-02-11T04:41:00,5,1
93164,FTM,254,11/2/2018,UO1980,2018-02-11T10:00:00,2018-02-11T10:47:00,2018-02-11T15:25:00,2018-02-11T16:59:00,5,1
92552,FTW,255,11/2/2018,UO1019,2018-02-11T01:15:00,2018-02-11T01:33:00,2018-02-11T04:50:00,2018-02-11T05:10:00,5,1
92552,PHB,280,11/2/2018,UO1019,2018-02-11T01:15:00,2018-02-11T01:33:00,2018-02-11T04:50:00,2018-02-11T05:10:00,6,1
92572,RAG,296,11/2/2018,UO1020,2018-02-11T05:35:00,2018-02-11T05:52:00,2018-02-11T09:50:00,2018-02-11T10:57:00,6,1
92744,GLA,181,11/2/2018,UO1097,2018-02-11T20:45:00,2018-02-11T20:56:00,2018-02-12T00:05:00,2018-02-12T00:02:00,6,1
92860,FRR,249,11/2/2018,UO1204,2018-02-11T07:55:00,2018-02-11T08:29:00,2018-02-11T12:55:00,2018-02-11T14:34:00,6,1
93248,RAO,298,11/2/2018,UO2178,2018-02-11T11:15:00,2018-02-11T11:24:00,2018-02-11T15:45:00,2018-02-11T16:05:00,8,1
92608,PSP,291,11/2/2018,UO1040,2018-02-11T03:15:00,2018-02-11T03:35:00,2018-02-11T06:30:00,2018-02-11T06:01:00,9,1
91983,RAT,299,11/2/2018,UO886,2018-02-11T01:50:00,2018-02-11T02:34:00,2018-02-11T03:40:00,2018-02-11T04:10:00,9,1
91863,RAG,296,11/2/2018,UO516,2018-02-11T06:15:00,2018-02-11T06:50:00,2018-02-11T07:50:00,2018-02-11T08:39:00,10,1
91863,RAO,298,11/2/2018,UO516,2018-02-11T06:15:00,2018-02-11T06:50:00,2018-02-11T07:50:00,2018-02-11T08:39:00,10,1
92804,FTM,254,11/2/2018,UO1182,2018-02-11T06:05:00,2018-02-11T06:32:00,2018-02-11T10:55:00,2018-02-11T12:15:00,11,1
93360,GCL,170,11/2/2018,UO3385,2018-02-11T06:50:00,2018-02-11T23:00:00,2018-02-11T08:40:00,2018-02-12T00:33:00,12,1
92468,GLB,179,11/2/2018,UO972,2018-02-11T09:25:00,2018-02-11T10:06:00,2018-02-11T13:40:00,2018-02-11T14:31:00,12,1
91983,FAC,226,11/2/2018,UO886,2018-02-11T01:50:00,2018-02-11T02:34:00,2018-02-11T03:40:00,2018-02-11T04:10:00,14,1
92716,FRI,243,11/2/2018,UO1096,2018-02-11T15:50:00,2018-02-11T16:06:00,2018-02-11T19:45:00,2018-02-11T19:59:00,15,1
93052,RAG,296,12/2/2018,UO1704,2018-02-12T06:55:00,2018-02-12T07:38:00,2018-02-12T11:10:00,2018-02-12T11:45:00,41,1
92560,TNA,323,12/2/2018,UO1020,2018-02-12T05:35:00,2018-02-12T06:07:00,2018-02-12T09:50:00,2018-02-12T11:05:00,31,1
92797,PHM,282,12/2/2018,UO1181,2018-02-12T01:20:00,2018-02-12T01:45:00,2018-02-12T05:20:00,2018-02-12T05:37:00,1,1
91871,RAG,296,12/2/2018,UO516,2018-02-12T05:10:00,2018-02-12T05:22:00,2018-02-12T06:55:00,2018-02-12T07:19:00,2,1
93384,FTW,255,12/2/2018,UO3385,2018-02-12T07:45:00,2018-02-12T22:20:00,2018-02-12T09:40:00,2018-02-12T23:58:00,2,1
92853,PHC,278,12/2/2018,UO1203,2018-02-12T03:05:00,2018-02-12T03:28:00,2018-02-12T07:10:00,2018-02-12T07:26:00,3,1
92797,FAF,225,12/2/2018,UO1181,2018-02-12T01:20:00,2018-02-12T01:45:00,2018-02-12T05:20:00,2018-02-12T05:37:00,3,1
92828,FTI,253,12/2/2018,UO1182,2018-02-12T06:05:00,2018-02-12T06:33:00,2018-02-12T12:00:00,2018-02-12T12:24:00,3,1
92876,FTM,254,12/2/2018,UO1204,2018-02-12T07:55:00,2018-02-12T08:47:00,2018-02-12T13:20:00,2018-02-12T14:48:00,3,1
93208,PHC,278,12/2/2018,UO2177,2018-02-12T06:55:00,2018-02-12T07:09:00,2018-02-12T10:30:00,2018-02-12T10:34:00,4,1
92035,ROV,307,12/2/2018,UO891,2018-02-12T08:45:00,2018-02-12T09:01:00,2018-02-12T10:45:00,2018-02-12T10:54:00,4,1
92644,PHO,283,12/2/2018,UO1046,2018-02-12T04:15:00,2018-02-12T04:29:00,2018-02-12T06:55:00,2018-02-12T07:14:00,5,1
91788,PEC,286,12/2/2018,UO461,2018-02-12T23:40:00,2018-02-12T23:46:00,2018-02-13T01:20:00,2018-02-13T01:12:00,5,1
92007,SGK,309,12/2/2018,UO886,2018-02-12T01:50:00,2018-02-12T02:03:00,2018-02-12T03:40:00,2018-02-12T04:04:00,5,1
92039,SGK,309,12/2/2018,UO892,2018-02-12T11:25:00,2018-02-12T11:43:00,2018-02-12T13:20:00,2018-02-12T13:28:00,5,1
92876,RAG,296,12/2/2018,UO1204,2018-02-12T07:55:00,2018-02-12T08:47:00,2018-02-12T13:20:00,2018-02-12T14:48:00,6,1
93160,FAF,225,12/2/2018,UO1980,2018-02-12T10:00:00,2018-02-12T10:44:00,2018-02-12T15:25:00,2018-02-12T16:25:00,7,1
93136,PHC,278,12/2/2018,UO1979,2018-02-12T05:00:00,2018-02-12T05:27:00,2018-02-12T09:05:00,2018-02-12T09:27:00,8,1
93208,PHD,294,12/2/2018,UO2177,2018-02-12T06:55:00,2018-02-12T07:09:00,2018-02-12T10:30:00,2018-02-12T10:34:00,8,1
92039,RAO,298,12/2/2018,UO892,2018-02-12T11:25:00,2018-02-12T11:43:00,2018-02-12T13:20:00,2018-02-12T13:28:00,9,1
91871,SGK,309,12/2/2018,UO516,2018-02-12T05:10:00,2018-02-12T05:22:00,2018-02-12T06:55:00,2018-02-12T07:19:00,10,1
92404,GSE,184,12/2/2018,UO960,2018-02-12T13:05:00,2018-02-12T13:19:00,2018-02-12T16:55:00,2018-02-12T17:16:00,14,1
92636,PHC,278,12/2/2018,UO1043,2018-02-12T00:05:00,2018-02-12T00:25:00,2018-02-12T03:05:00,2018-02-12T03:28:00,17,1
92376,ROV,307,12/2/2018,UO959,2018-02-12T07:50:00,2018-02-12T08:17:00,2018-02-12T12:05:00,2018-02-12T11:49:00,19,1
93480,RAO,298,12/2/2018,UO4232,2018-02-12T08:40:00,2018-02-12T09:10:00,2018-02-12T13:10:00,2018-02-12T13:59:00,20,1
93452,ROV,307,12/2/2018,UO4231,2018-02-12T04:15:00,2018-02-12T04:45:00,2018-02-12T07:50:00,2018-02-12T08:15:00,23,1
93237,RAG,296,13/2/2018,UO2178,2018-02-13T11:15:00,2018-02-13T11:37:00,2018-02-13T15:45:00,2018-02-13T16:00:00,1,1
92381,FAF,225,13/2/2018,UO959,2018-02-13T07:50:00,2018-02-13T08:20:00,2018-02-13T12:05:00,2018-02-13T11:51:00,2,1
93143,PHC,278,13/2/2018,UO1979,2018-02-13T05:00:00,2018-02-13T05:28:00,2018-02-13T09:05:00,2018-02-13T09:30:00,3,1
92737,PHO,283,13/2/2018,UO1097,2018-02-13T20:45:00,2018-02-13T20:54:00,2018-02-14T00:05:00,2018-02-14T00:05:00,4,1
92381,GCL,170,13/2/2018,UO959,2018-02-13T07:50:00,2018-02-13T08:20:00,2018-02-13T12:05:00,2018-02-13T11:51:00,4,1
92625,FAF,225,13/2/2018,UO1040,2018-02-13T04:20:00,2018-02-13T04:47:00,2018-02-13T06:50:00,2018-02-13T07:19:00,4,1
92843,PHC,278,13/2/2018,UO1203,2018-02-13T03:05:00,2018-02-13T03:27:00,2018-02-13T07:10:00,2018-02-13T07:21:00,5,1
91940,PHM,282,13/2/2018,UO729,2018-02-13T00:30:00,2018-02-13T00:37:00,2018-02-13T03:45:00,2018-02-13T03:43:00,5,1
93477,SGK,309,13/2/2018,UO4232,2018-02-13T09:20:00,2018-02-13T09:54:00,2018-02-13T13:50:00,2018-02-13T14:03:00,5,1
91720,FAF,225,13/2/2018,UO375,2018-02-13T13:30:00,2018-02-13T13:49:00,2018-02-13T18:25:00,2018-02-13T18:28:00,5,1
92299,FTM,254,13/2/2018,UO956,2018-02-13T14:55:00,2018-02-13T15:03:00,2018-02-13T20:05:00,2018-02-13T20:13:00,5,1
92493,PHM,282,13/2/2018,UO1006,2018-02-13T01:15:00,2018-02-13T01:23:00,2018-02-13T04:40:00,2018-02-13T04:30:00,7,1
92778,PEC,286,13/2/2018,UO1181,2018-02-13T01:20:00,2018-02-13T01:36:00,2018-02-13T05:10:00,2018-02-13T05:29:00,8,1
93237,RAO,298,13/2/2018,UO2178,2018-02-13T11:15:00,2018-02-13T11:37:00,2018-02-13T15:45:00,2018-02-13T16:00:00,8,1
93229,FCS,233,13/2/2018,UO2177,2018-02-13T06:55:00,2018-02-13T07:22:00,2018-02-13T10:30:00,2018-02-13T10:52:00,8,1
92825,FTI,253,13/2/2018,UO1182,2018-02-13T05:55:00,2018-02-13T06:27:00,2018-02-13T11:30:00,2018-02-13T12:28:00,8,1
92625,FAC,226,13/2/2018,UO1040,2018-02-13T04:20:00,2018-02-13T04:47:00,2018-02-13T06:50:00,2018-02-13T07:19:00,11,1
92381,ROV,307,13/2/2018,UO959,2018-02-13T07:50:00,2018-02-13T08:20:00,2018-02-13T12:05:00,2018-02-13T11:51:00,19,1
92303,DFK,256,14/2/2018,UO956,2018-02-14T14:55:00,2018-02-14T16:27:00,2018-02-14T20:05:00,2018-02-14T21:20:00,41,1
92597,PHE,279,14/2/2018,UO1039,2018-02-14T00:05:00,2018-02-14T00:53:00,2018-02-14T02:40:00,2018-02-14T03:35:00,33,1
92303,RAO,298,14/2/2018,UO956,2018-02-14T14:55:00,2018-02-14T16:27:00,2018-02-14T20:05:00,2018-02-14T21:20:00,37,1
92017,ROV,307,14/2/2018,UO891,2018-02-14T08:35:00,2018-02-14T08:59:00,2018-02-14T10:35:00,2018-02-14T10:54:00,1,1
92017,GCL,170,14/2/2018,UO891,2018-02-14T08:35:00,2018-02-14T08:59:00,2018-02-14T10:35:00,2018-02-14T10:54:00,2,1
92112,DFK,256,14/2/2018,UO933,2018-02-14T23:45:00,2018-02-14T23:48:00,2018-02-15T03:00:00,2018-02-15T02:59:00,3,1
93241,RAG,296,14/2/2018,UO2178,2018-02-14T11:15:00,2018-02-14T11:37:00,2018-02-14T15:45:00,2018-02-14T15:58:00,3,1
92017,FLW,236,14/2/2018,UO891,2018-02-14T08:35:00,2018-02-14T08:59:00,2018-02-14T10:35:00,2018-02-14T10:54:00,4,1
92621,RAG,296,14/2/2018,UO1040,2018-02-14T04:15:00,2018-02-14T04:34:00,2018-02-14T06:40:00,2018-02-14T07:09:00,5,1
92195,RAO,298,14/2/2018,UO948,2018-02-14T19:55:00,2018-02-14T20:22:00,2018-02-15T00:00:00,2018-02-15T00:12:00,5,1
92925,FAC,226,14/2/2018,UO1585,2018-02-14T13:10:00,2018-02-14T13:37:00,2018-02-14T15:45:00,2018-02-14T16:08:00,6,1
92303,RAG,296,14/2/2018,UO956,2018-02-14T14:55:00,2018-02-14T16:27:00,2018-02-14T20:05:00,2018-02-14T21:20:00,9,1
92195,RAG,296,14/2/2018,UO948,2018-02-14T19:55:00,2018-02-14T20:22:00,2018-02-15T00:00:00,2018-02-15T00:12:00,9,1
92385,ROV,307,14/2/2018,UO959,2018-02-14T07:50:00,2018-02-14T08:02:00,2018-02-14T12:05:00,2018-02-14T12:01:00,9,1
91784,PEC,286,14/2/2018,UO461,2018-02-14T22:50:00,2018-02-14T23:00:00,2018-02-15T00:30:00,2018-02-15T00:37:00,10,1
92441,PEK,287,14/2/2018,UO971,2018-02-14T05:05:00,2018-02-14T05:34:00,2018-02-14T08:20:00,2018-02-14T08:51:00,10,1
93289,GFS,175,14/2/2018,UO2184,2018-02-14T04:35:00,2018-02-14T04:52:00,2018-02-14T07:55:00,2018-02-14T08:20:00,10,1
91996,RAG,296,14/2/2018,UO886,2018-02-14T02:55:00,2018-02-14T03:16:00,2018-02-14T04:50:00,2018-02-14T05:15:00,11,1
92621,FAC,226,14/2/2018,UO1040,2018-02-14T04:15:00,2018-02-14T04:34:00,2018-02-14T06:40:00,2018-02-14T07:09:00,14,1
91968,PEC,286,14/2/2018,UO885,2018-02-14T22:50:00,2018-02-14T23:06:00,2018-02-15T01:15:00,2018-02-15T01:25:00,16,1
93181,DFK,256,14/2/2018,UO1980,2018-02-14T10:00:00,2018-02-14T10:46:00,2018-02-14T15:25:00,2018-02-14T15:55:00,17,1
91972,PEK,287,14/2/2018,UO885,2018-02-14T00:05:00,2018-02-14T00:28:00,2018-02-14T02:05:00,2018-02-14T02:31:00,18,1
91740,RAT,299,15/2/2018,UO376,2018-02-15T19:45:00,2018-02-15T20:22:00,2018-02-16T00:40:00,2018-02-16T00:54:00,37,1
97346,TDA,313,15/2/2018,UO375,2018-02-15T13:30:00,2018-02-15T14:35:00,2018-02-15T18:25:00,2018-02-15T19:21:00,45,1
93441,PHC,278,15/2/2018,UO4231,2018-02-15T00:15:00,2018-02-15T00:34:00,2018-02-15T03:50:00,2018-02-15T04:03:00,2,1
92315,FAF,225,15/2/2018,UO956,2018-02-15T14:55:00,2018-02-15T15:28:00,2018-02-15T20:05:00,2018-02-15T20:31:00,2,1
92649,PHA,284,15/2/2018,UO1086,2018-02-15T08:45:00,2018-02-15T08:52:00,2018-02-15T12:20:00,2018-02-15T11:58:00,3,1
92769,RAG,296,15/2/2018,UO1150,2018-02-15T11:15:00,2018-02-15T11:26:00,2018-02-15T16:40:00,2018-02-15T16:51:00,3,1
92761,PHC,278,15/2/2018,UO1149,2018-02-15T06:25:00,2018-02-15T06:33:00,2018-02-15T10:30:00,2018-02-15T10:43:00,5,1
91780,GSS,185,15/2/2018,UO461,2018-02-15T23:45:00,2018-02-16T00:56:00,2018-02-16T01:25:00,2018-02-16T02:27:00,5,1
91780,PHO,283,15/2/2018,UO461,2018-02-15T23:45:00,2018-02-16T00:56:00,2018-02-16T01:25:00,2018-02-16T02:27:00,6,1
93057,RAO,298,15/2/2018,UO1704,2018-02-15T06:55:00,2018-02-15T07:03:00,2018-02-15T11:10:00,2018-02-15T10:54:00,6,1
92617,FAC,226,15/2/2018,UO1040,2018-02-15T03:15:00,2018-02-15T03:22:00,2018-02-15T05:55:00,2018-02-15T05:53:00,7,1
92569,RAG,296,15/2/2018,UO1020,2018-02-15T05:35:00,2018-02-15T05:43:00,2018-02-15T09:50:00,2018-02-15T10:01:00,8,1
92315,RAG,296,15/2/2018,UO956,2018-02-15T14:55:00,2018-02-15T15:28:00,2018-02-15T20:05:00,2018-02-15T20:31:00,8,1
92315,RAO,298,15/2/2018,UO956,2018-02-15T14:55:00,2018-02-15T15:28:00,2018-02-15T20:05:00,2018-02-15T20:31:00,8,1
91852,SGK,309,15/2/2018,UO516,2018-02-15T06:15:00,2018-02-15T06:23:00,2018-02-15T07:50:00,2018-02-15T07:43:00,8,1
92004,RAG,296,15/2/2018,UO886,2018-02-15T01:50:00,2018-02-15T02:01:00,2018-02-15T03:40:00,2018-02-15T03:59:00,10,1
